"iter","time","est_name","n_fe","dgp_name","n_iters","n_obs"
5,0.0947713851928711,"pyfixest.feols",3,"difficult",10,10000
5,0.00380492210388184,"FixedEffectModels.reg",3,"difficult",10,10000
5,0.0142107009887695,"lfe::felm",3,"difficult",10,10000
5,0.0227460861206055,"fixest::feols",3,"difficult",10,10000
6,0.0818817615509033,"pyfixest.feols",2,"difficult",10,10000
6,0.0019989013671875,"FixedEffectModels.reg",2,"difficult",10,10000
6,0.00922155380249023,"lfe::felm",2,"difficult",10,10000
6,0.0134663581848145,"fixest::feols",2,"difficult",10,10000
6,0.098191499710083,"pyfixest.feols",3,"difficult",10,10000
6,0.00393199920654297,"FixedEffectModels.reg",3,"difficult",10,10000
6,0.0147137641906738,"lfe::felm",3,"difficult",10,10000
6,0.0222904682159424,"fixest::feols",3,"difficult",10,10000
7,0.0828266143798828,"pyfixest.feols",2,"difficult",10,10000
7,0.00195097923278809,"FixedEffectModels.reg",2,"difficult",10,10000
7,0.00918316841125488,"lfe::felm",2,"difficult",10,10000
7,0.0143563747406006,"fixest::feols",2,"difficult",10,10000
7,0.0975272655487061,"pyfixest.feols",3,"difficult",10,10000
7,0.00380587577819824,"FixedEffectModels.reg",3,"difficult",10,10000
7,0.0187244415283203,"lfe::felm",3,"difficult",10,10000
7,0.0181722640991211,"fixest::feols",3,"difficult",10,10000
8,0.0805623531341553,"pyfixest.feols",2,"difficult",10,10000
8,0.00476884841918945,"FixedEffectModels.reg",2,"difficult",10,10000
8,0.00930976867675781,"lfe::felm",2,"difficult",10,10000
8,0.0157351493835449,"fixest::feols",2,"difficult",10,10000
8,0.104382276535034,"pyfixest.feols",3,"difficult",10,10000
8,0.00430893898010254,"FixedEffectModels.reg",3,"difficult",10,10000
8,0.0145225524902344,"lfe::felm",3,"difficult",10,10000
8,0.0205545425415039,"fixest::feols",3,"difficult",10,10000
9,0.0961573123931885,"pyfixest.feols",2,"difficult",10,10000
9,0.00216007232666016,"FixedEffectModels.reg",2,"difficult",10,10000
9,0.00977826118469238,"lfe::felm",2,"difficult",10,10000
9,0.0149049758911133,"fixest::feols",2,"difficult",10,10000
9,0.100450754165649,"pyfixest.feols",3,"difficult",10,10000
9,0.0038609504699707,"FixedEffectModels.reg",3,"difficult",10,10000
9,0.0145766735076904,"lfe::felm",3,"difficult",10,10000
9,0.0192234516143799,"fixest::feols",3,"difficult",10,10000
10,0.0835726261138916,"pyfixest.feols",2,"difficult",10,10000
10,0.00206804275512695,"FixedEffectModels.reg",2,"difficult",10,10000
10,0.0136313438415527,"lfe::felm",2,"difficult",10,10000
10,0.0154695510864258,"fixest::feols",2,"difficult",10,10000
10,0.0991888046264648,"pyfixest.feols",3,"difficult",10,10000
10,0.00383591651916504,"FixedEffectModels.reg",3,"difficult",10,10000
10,0.0143330097198486,"lfe::felm",3,"difficult",10,10000
10,0.0216517448425293,"fixest::feols",3,"difficult",10,10000
11,0.0834236145019531,"pyfixest.feols",2,"difficult",10,10000
11,0.0019378662109375,"FixedEffectModels.reg",2,"difficult",10,10000
11,0.00928759574890137,"lfe::felm",2,"difficult",10,10000
11,0.0145332813262939,"fixest::feols",2,"difficult",10,10000
11,0.110203266143799,"pyfixest.feols",3,"difficult",10,10000
11,0.00383496284484863,"FixedEffectModels.reg",3,"difficult",10,10000
11,0.014601469039917,"lfe::felm",3,"difficult",10,10000
11,0.0204079151153564,"fixest::feols",3,"difficult",10,10000
2,0.0945248603820801,"pyfixest.feols",2,"simple",10,1e+05
2,0.0297420024871826,"FixedEffectModels.reg",2,"simple",10,1e+05
2,0.0570485591888428,"lfe::felm",2,"simple",10,1e+05
2,0.029047966003418,"fixest::feols",2,"simple",10,1e+05
2,0.119650363922119,"pyfixest.feols",3,"simple",10,1e+05
2,0.0175070762634277,"FixedEffectModels.reg",3,"simple",10,1e+05
2,0.0739455223083496,"lfe::felm",3,"simple",10,1e+05
2,0.0436546802520752,"fixest::feols",3,"simple",10,1e+05
3,0.101855754852295,"pyfixest.feols",2,"simple",10,1e+05
3,0.0080559253692627,"FixedEffectModels.reg",2,"simple",10,1e+05
3,0.194987297058105,"lfe::felm",2,"simple",10,1e+05
3,0.0221846103668213,"fixest::feols",2,"simple",10,1e+05
3,0.151135921478271,"pyfixest.feols",3,"simple",10,1e+05
3,0.0168609619140625,"FixedEffectModels.reg",3,"simple",10,1e+05
3,0.0710635185241699,"lfe::felm",3,"simple",10,1e+05
3,0.0416314601898193,"fixest::feols",3,"simple",10,1e+05
4,0.111986875534058,"pyfixest.feols",2,"simple",10,1e+05
4,0.00773406028747559,"FixedEffectModels.reg",2,"simple",10,1e+05
4,0.198761463165283,"lfe::felm",2,"simple",10,1e+05
4,0.0234279632568359,"fixest::feols",2,"simple",10,1e+05
4,0.150840759277344,"pyfixest.feols",3,"simple",10,1e+05
4,0.0218729972839355,"FixedEffectModels.reg",3,"simple",10,1e+05
4,0.0691957473754883,"lfe::felm",3,"simple",10,1e+05
4,0.0452029705047607,"fixest::feols",3,"simple",10,1e+05
